series_id, gyro, mag, accel, system, ax, ay, az, gx, gy, gz, mx, my, mz, eulerx, eulerx, eulerz, linax, linay, linaz, grx, gry, grz, qw, qx, qy, qz, qeulerx, qeulery, qeulerZ, temp, target 
266, 3,0,3,1,-0.8,4.14,8.85,0.0,2.25,0.81,409.06,50.06,-164.38,300.75,-4.44,-24.31,-0.04,0.12,-0.05,-0.76,4.02,8.9,0.85,0.16,0.14,0.48,60.19,4.46,24.33,33,between
266, 3,0,3,1,-0.68,4.11,8.86,-0.44,0.69,1.06,351.5,51.19,-148.88,300.75,-4.44,-24.31,0.07,0.08,-0.04,-0.76,4.02,8.9,0.85,0.16,0.14,0.48,60.2,4.48,24.32,33,between
266, 3,0,3,2,-0.82,4.13,8.81,0.5,1.63,0.69,282.75,45.56,-134.5,300.69,-4.5,-24.31,-0.05,0.1,-0.08,-0.77,4.02,8.9,0.85,0.16,0.14,0.48,60.25,4.53,24.34,33,between
266, 3,0,3,2,-0.68,4.09,8.79,-0.44,2.94,1.5,278.38,43.25,-137.75,300.63,-4.5,-24.25,0.09,0.07,-0.11,-0.77,4.02,8.91,0.85,0.16,0.14,0.48,60.36,4.56,24.29,33,between
266, 3,0,3,2,-0.89,4.06,8.96,-0.88,2.75,1.19,265.69,44.06,-129.75,300.5,-4.56,-24.25,-0.11,0.04,0.05,-0.78,4.01,8.91,0.85,0.16,0.14,0.48,60.45,4.61,24.25,33,between
266, 3,0,3,2,-0.51,4.08,8.99,1.25,-1.56,-0.19,375.06,53.38,-154.0,300.56,-4.5,-24.25,0.0,0.08,0.0,-0.77,4.02,8.91,0.85,0.16,0.14,0.48,60.4,4.53,24.29,33,between
266, 3,0,3,1,-0.61,4.04,8.97,0.25,-2.56,-1.75,303.75,46.69,-136.88,300.63,-4.44,-24.25,0.14,0.02,0.05,-0.76,4.01,8.91,0.85,0.16,0.14,0.48,60.31,4.49,24.28,33,between
266, 3,0,3,1,-0.61,4.09,8.9,-0.12,0.56,-0.5,343.69,51.5,-142.88,300.63,-4.44,-24.25,0.06,0.09,0.0,-0.76,4.01,8.91,0.85,0.16,0.14,0.48,60.33,4.49,24.25,33,between
266, 3,0,3,1,-0.36,4.18,8.9,-0.12,1.63,-1.25,235.0,40.25,-124.0,300.56,-4.5,-24.25,-0.33,0.0,0.29,-0.77,4.01,8.91,0.85,0.16,0.14,0.48,60.36,4.56,24.26,33,between
266, 3,0,3,1,-0.78,4.14,8.88,0.56,-0.25,-1.31,269.75,44.75,-130.19,300.75,-4.5,-24.25,0.09,0.1,-0.02,-0.77,4.01,8.91,0.85,0.16,0.14,0.48,60.19,4.54,24.26,33,between
266, 3,0,3,1,-0.59,4.14,8.81,0.63,1.75,0.94,372.5,53.75,-149.06,300.69,-4.56,-24.25,0.19,0.12,-0.09,-0.78,4.02,8.9,0.85,0.16,0.14,0.48,60.3,4.62,24.29,33,between
266, 3,0,3,1,-0.92,4.07,8.94,-0.5,0.75,-0.06,347.0,50.75,-144.88,300.69,-4.56,-24.25,-0.13,0.05,0.03,-0.78,4.01,8.91,0.85,0.16,0.14,0.48,60.29,4.59,24.26,33,between
266, 3,0,3,1,-0.37,4.01,9.09,1.06,-1.12,-1.06,385.19,52.25,-155.56,300.81,-4.5,-24.31,0.4,-0.01,0.18,-0.77,4.02,8.9,0.85,0.16,0.14,0.48,60.15,4.55,24.32,33,between
266, 3,0,3,1,-0.55,4.14,8.84,1.63,-2.25,-1.06,186.5,36.19,-112.06,300.94,-4.5,-24.37,0.05,0.06,-0.03,-0.77,4.04,8.9,0.85,0.16,0.14,0.48,60.02,4.52,24.43,33,between
266, 3,0,3,1,-0.57,4.15,8.77,-0.88,0.69,1.31,388.5,53.0,-153.06,300.81,-4.63,-24.37,-0.08,0.08,-0.02,-0.79,4.03,8.9,0.85,0.16,0.14,0.48,60.18,4.64,24.39,33,between
266, 3,0,3,1,-0.68,4.08,8.92,-0.5,0.44,0.69,193.19,36.56,-147.0,300.75,-4.63,-24.37,0.11,0.0,0.06,-0.8,4.03,8.9,0.85,0.16,0.14,0.48,60.25,4.68,24.38,33,between
266, 3,0,3,1,-0.8,4.13,8.97,0.25,0.88,-0.37,387.0,50.06,-158.25,300.75,-4.69,-24.37,-0.1,0.07,0.04,-0.8,4.03,8.89,0.85,0.16,0.14,0.48,60.26,4.73,24.41,33,between
266, 3,0,3,1,-0.7,4.11,8.88,0.12,-0.12,0.37,199.88,34.69,-157.88,300.75,-4.69,-24.37,0.1,0.07,-0.01,-0.8,4.03,8.9,0.85,0.16,0.14,0.48,60.26,4.72,24.4,33,between
266, 3,0,3,1,-0.94,4.06,8.99,-0.5,1.0,0.12,184.25,34.38,-112.06,300.88,-4.69,-24.31,-0.14,0.03,0.09,-0.8,4.03,8.9,0.85,0.16,0.14,0.48,60.14,4.71,24.36,33,between
266, 3,0,3,1,-0.75,4.13,8.78,-0.19,1.31,1.25,291.38,37.25,-174.75,300.81,-4.75,-24.37,0.28,-0.42,0.4,-0.81,4.03,8.89,0.85,0.16,0.14,0.48,60.22,4.79,24.41,33,between
266, 3,0,3,1,-0.7,4.04,8.9,-0.37,-0.31,0.56,220.5,37.69,-173.19,300.75,-4.81,-24.37,0.12,0.01,0.01,-0.83,4.03,8.89,0.85,0.16,0.14,0.48,60.29,4.87,24.4,33,between
266, 3,0,3,1,-0.94,3.96,9.04,-0.19,2.69,1.0,198.06,38.06,-114.87,300.75,-4.94,-24.37,-0.09,0.03,0.02,-0.84,4.03,8.89,0.85,0.16,0.14,0.48,60.28,4.94,24.39,33,between
266, 3,0,3,1,-0.98,4.08,9.01,0.31,0.12,0.69,285.88,45.88,-129.38,300.75,-4.88,-24.37,0.04,-0.01,0.13,-0.83,4.04,8.89,0.85,0.16,0.14,0.48,60.28,4.9,24.42,33,between
266, 3,0,3,1,-0.76,4.13,8.87,-1.25,-1.31,0.06,300.06,47.75,-134.25,300.75,-4.88,-24.5,0.21,0.0,0.02,-0.83,4.05,8.88,0.85,0.16,0.14,0.48,60.29,4.9,24.52,33,between
266, 3,0,3,1,-0.82,4.06,8.95,-0.63,-2.94,-1.31,231.69,40.69,-121.69,300.69,-4.81,-24.44,0.0,0.01,0.05,-0.83,4.05,8.89,0.85,0.16,0.14,0.48,60.32,4.86,24.49,33,between
266, 3,0,3,1,-0.88,4.24,8.85,0.81,-1.12,-1.31,372.06,53.75,-153.06,300.69,-4.81,-24.5,-0.05,0.18,-0.03,-0.82,4.05,8.88,0.85,0.16,0.14,0.48,60.33,4.84,24.54,33,between
266, 3,0,3,1,-0.71,4.25,8.83,1.63,-2.5,-3.06,338.75,50.38,-143.25,300.81,-4.81,-24.5,0.1,0.2,-0.05,-0.82,4.05,8.88,0.85,0.16,0.14,0.48,60.24,4.85,24.54,33,between
266, 3,0,3,1,-0.76,4.25,8.85,-0.06,1.19,-0.69,339.56,52.25,-142.25,300.81,-4.81,-24.5,0.06,0.2,-0.03,-0.82,4.05,8.88,0.85,0.16,0.14,0.48,60.19,4.85,24.53,33,between
266, 3,0,3,1,-0.77,4.13,8.92,0.0,0.44,-0.75,231.25,39.56,-149.38,300.88,-4.81,-24.56,0.05,0.07,0.03,-0.83,4.06,8.88,0.85,0.16,0.14,0.48,60.18,4.88,24.57,33,between
267, 3,0,3,1,-0.56,4.02,8.69,-0.25,-1.81,0.44,367.25,52.25,-148.25,300.5,-4.06,-24.19,0.19,0.06,-0.17,-0.69,4.01,8.92,0.85,0.16,0.14,0.48,60.35,4.09,24.21,33,between
267, 3,0,3,1,-0.44,4.16,8.84,-0.75,0.31,-0.56,260.38,41.38,-126.37,300.5,-4.0,-24.12,0.09,0.07,0.08,-0.69,4.0,8.92,0.85,0.16,0.14,0.48,60.32,4.06,24.19,33,between
267, 3,0,3,1,-0.6,4.06,8.85,0.56,1.25,0.06,264.19,35.5,-180.5,300.63,-4.06,-24.19,0.15,0.16,-0.08,-0.69,4.0,8.92,0.85,0.16,0.14,0.48,60.25,4.07,24.19,33,between
267, 3,0,3,1,-0.62,4.07,8.93,-1.0,1.25,1.25,366.75,49.69,-152.19,300.56,-4.06,-24.19,-0.01,0.01,0.08,-0.7,4.01,8.92,0.85,0.16,0.14,0.48,60.31,4.11,24.21,33,between
267, 3,0,3,1,-0.74,4.06,9.0,-0.44,1.06,0.19,188.0,31.37,-172.25,300.5,-4.06,-24.19,-0.04,0.04,0.08,-0.7,4.01,8.91,0.85,0.16,0.14,0.48,60.34,4.11,24.23,33,between
267, 3,0,3,1,-0.6,4.03,8.95,-0.63,0.56,0.25,225.69,37.69,-120.0,300.5,-4.06,-24.19,0.09,0.02,0.03,-0.7,4.01,8.92,0.85,0.16,0.14,0.48,60.36,4.13,24.23,33,between
267, 3,0,3,1,-1.44,4.34,9.06,0.81,-1.56,-2.5,208.19,35.06,-141.88,300.5,-4.13,-24.19,-0.73,0.32,0.14,-0.71,4.01,8.91,0.85,0.16,0.14,0.48,60.31,4.16,24.23,33,between
267, 3,0,3,1,-0.42,4.02,8.87,-0.06,-0.12,-1.12,278.75,43.69,-155.19,300.63,-4.13,-24.19,0.28,0.01,-0.04,-0.7,4.01,8.91,0.85,0.16,0.14,0.48,60.22,4.15,24.22,33,between
267, 3,0,3,1,-0.78,3.96,9.01,0.06,0.88,0.12,279.5,44.06,-131.38,300.63,-4.19,-24.19,0.22,-0.02,-0.11,-0.72,4.01,8.91,0.85,0.16,0.14,0.48,60.26,4.25,24.23,33,between
267, 3,0,3,1,-0.82,4.04,9.01,-0.06,1.19,-0.5,214.88,37.69,-138.06,300.63,-4.25,-24.19,-0.02,0.05,0.1,-0.73,4.01,8.91,0.85,0.16,0.14,0.48,60.27,4.28,24.23,33,between
267, 3,0,3,1,-0.64,3.97,8.88,0.12,1.0,0.12,356.0,40.69,-177.56,300.56,-4.25,-24.25,-0.1,0.02,0.06,-0.73,4.02,8.91,0.85,0.16,0.14,0.48,60.33,4.29,24.28,33,between
267, 3,0,3,1,-0.61,4.1,8.94,0.56,-0.88,-0.63,179.0,34.69,-154.56,300.56,-4.25,-24.25,0.12,0.08,0.03,-0.73,4.02,8.91,0.85,0.16,0.14,0.48,60.33,4.3,24.29,33,between
267, 3,0,3,1,-0.63,4.07,8.93,-0.19,-0.12,-0.81,275.0,42.88,-131.69,300.56,-4.25,-24.25,0.1,0.05,0.02,-0.73,4.02,8.91,0.85,0.16,0.14,0.48,60.34,4.31,24.3,33,between
267, 3,0,3,1,-0.73,4.1,8.87,0.75,-2.63,-2.69,354.88,40.25,-176.75,300.69,-4.25,-24.25,-0.06,0.06,-0.01,-0.72,4.01,8.91,0.85,0.16,0.14,0.48,60.17,4.25,24.27,33,between
267, 3,0,3,1,-0.75,4.03,8.98,0.25,0.56,-1.37,251.75,41.06,-123.25,300.69,-4.31,-24.19,-0.01,0.02,0.06,-0.74,4.01,8.91,0.85,0.16,0.14,0.48,60.22,4.36,24.24,33,between
267, 3,0,3,1,-0.66,4.14,8.94,0.44,0.5,1.31,247.38,40.25,-130.19,300.56,-4.38,-24.19,0.21,0.13,-0.01,-0.75,4.01,8.91,0.85,0.16,0.14,0.48,60.34,4.4,24.25,33,between
267, 3,0,3,1,-0.72,4.11,8.96,1.19,0.94,0.19,399.0,46.25,-172.06,300.56,-4.44,-24.25,0.09,0.1,-0.04,-0.76,4.02,8.91,0.85,0.16,0.14,0.48,60.38,4.46,24.29,33,between
267, 3,0,3,1,-0.59,4.1,9.02,0.81,-0.81,-0.63,297.38,47.38,-134.56,300.56,-4.38,-24.31,0.23,0.08,-0.03,-0.75,4.02,8.9,0.85,0.16,0.14,0.48,60.33,4.41,24.32,33,between
267, 3,0,3,1,-0.71,4.16,8.91,0.12,-0.88,-0.88,212.25,37.25,-118.87,300.69,-4.38,-24.25,0.03,0.14,0.0,-0.75,4.02,8.91,0.85,0.16,0.14,0.48,60.2,4.4,24.28,33,between
267, 3,0,3,1,-0.59,4.04,8.84,-0.25,1.37,0.81,187.25,35.06,-150.25,300.75,-4.38,-24.31,0.15,0.01,-0.06,-0.75,4.02,8.9,0.85,0.16,0.14,0.48,60.16,4.39,24.32,33,between
267, 3,0,3,1,-0.8,4.14,8.85,0.0,2.25,0.81,409.06,50.06,-164.38,300.75,-4.44,-24.31,-0.04,0.12,-0.05,-0.76,4.02,8.9,0.85,0.16,0.14,0.48,60.19,4.46,24.33,33,between
267, 3,0,3,1,-0.68,4.11,8.86,-0.44,0.69,1.06,351.5,51.19,-148.88,300.75,-4.44,-24.31,0.07,0.08,-0.04,-0.76,4.02,8.9,0.85,0.16,0.14,0.48,60.2,4.48,24.32,33,between
267, 3,0,3,2,-0.82,4.13,8.81,0.5,1.63,0.69,282.75,45.56,-134.5,300.69,-4.5,-24.31,-0.05,0.1,-0.08,-0.77,4.02,8.9,0.85,0.16,0.14,0.48,60.25,4.53,24.34,33,between
267, 3,0,3,2,-0.68,4.09,8.79,-0.44,2.94,1.5,278.38,43.25,-137.75,300.63,-4.5,-24.25,0.09,0.07,-0.11,-0.77,4.02,8.91,0.85,0.16,0.14,0.48,60.36,4.56,24.29,33,between
267, 3,0,3,2,-0.89,4.06,8.96,-0.88,2.75,1.19,265.69,44.06,-129.75,300.5,-4.56,-24.25,-0.11,0.04,0.05,-0.78,4.01,8.91,0.85,0.16,0.14,0.48,60.45,4.61,24.25,33,between
267, 3,0,3,2,-0.51,4.08,8.99,1.25,-1.56,-0.19,375.06,53.38,-154.0,300.56,-4.5,-24.25,0.0,0.08,0.0,-0.77,4.02,8.91,0.85,0.16,0.14,0.48,60.4,4.53,24.29,33,between
267, 3,0,3,1,-0.61,4.04,8.97,0.25,-2.56,-1.75,303.75,46.69,-136.88,300.63,-4.44,-24.25,0.14,0.02,0.05,-0.76,4.01,8.91,0.85,0.16,0.14,0.48,60.31,4.49,24.28,33,between
267, 3,0,3,1,-0.61,4.09,8.9,-0.12,0.56,-0.5,343.69,51.5,-142.88,300.63,-4.44,-24.25,0.06,0.09,0.0,-0.76,4.01,8.91,0.85,0.16,0.14,0.48,60.33,4.49,24.25,33,between
267, 3,0,3,1,-0.36,4.18,8.9,-0.12,1.63,-1.25,235.0,40.25,-124.0,300.56,-4.5,-24.25,-0.33,0.0,0.29,-0.77,4.01,8.91,0.85,0.16,0.14,0.48,60.36,4.56,24.26,33,between
267, 3,0,3,1,-0.78,4.14,8.88,0.56,-0.25,-1.31,269.75,44.75,-130.19,300.75,-4.5,-24.25,0.09,0.1,-0.02,-0.77,4.01,8.91,0.85,0.16,0.14,0.48,60.19,4.54,24.26,33,between
267, 3,0,3,1,-0.59,4.14,8.81,0.63,1.75,0.94,372.5,53.75,-149.06,300.69,-4.56,-24.25,0.19,0.12,-0.09,-0.78,4.02,8.9,0.85,0.16,0.14,0.48,60.3,4.62,24.29,33,between
267, 3,0,3,1,-0.92,4.07,8.94,-0.5,0.75,-0.06,347.0,50.75,-144.88,300.69,-4.56,-24.25,-0.13,0.05,0.03,-0.78,4.01,8.91,0.85,0.16,0.14,0.48,60.29,4.59,24.26,33,between
267, 3,0,3,1,-0.37,4.01,9.09,1.06,-1.12,-1.06,385.19,52.25,-155.56,300.81,-4.5,-24.31,0.4,-0.01,0.18,-0.77,4.02,8.9,0.85,0.16,0.14,0.48,60.15,4.55,24.32,33,between
267, 3,0,3,1,-0.55,4.14,8.84,1.63,-2.25,-1.06,186.5,36.19,-112.06,300.94,-4.5,-24.37,0.05,0.06,-0.03,-0.77,4.04,8.9,0.85,0.16,0.14,0.48,60.02,4.52,24.43,33,between
267, 3,0,3,1,-0.57,4.15,8.77,-0.88,0.69,1.31,388.5,53.0,-153.06,300.81,-4.63,-24.37,-0.08,0.08,-0.02,-0.79,4.03,8.9,0.85,0.16,0.14,0.48,60.18,4.64,24.39,33,between
267, 3,0,3,1,-0.68,4.08,8.92,-0.5,0.44,0.69,193.19,36.56,-147.0,300.75,-4.63,-24.37,0.11,0.0,0.06,-0.8,4.03,8.9,0.85,0.16,0.14,0.48,60.25,4.68,24.38,33,between
267, 3,0,3,1,-0.8,4.13,8.97,0.25,0.88,-0.37,387.0,50.06,-158.25,300.75,-4.69,-24.37,-0.1,0.07,0.04,-0.8,4.03,8.89,0.85,0.16,0.14,0.48,60.26,4.73,24.41,33,between
267, 3,0,3,1,-0.7,4.11,8.88,0.12,-0.12,0.37,199.88,34.69,-157.88,300.75,-4.69,-24.37,0.1,0.07,-0.01,-0.8,4.03,8.9,0.85,0.16,0.14,0.48,60.26,4.72,24.4,33,between
267, 3,0,3,1,-0.94,4.06,8.99,-0.5,1.0,0.12,184.25,34.38,-112.06,300.88,-4.69,-24.31,-0.14,0.03,0.09,-0.8,4.03,8.9,0.85,0.16,0.14,0.48,60.14,4.71,24.36,33,between
267, 3,0,3,1,-0.75,4.13,8.78,-0.19,1.31,1.25,291.38,37.25,-174.75,300.81,-4.75,-24.37,0.28,-0.42,0.4,-0.81,4.03,8.89,0.85,0.16,0.14,0.48,60.22,4.79,24.41,33,between
267, 3,0,3,1,-0.7,4.04,8.9,-0.37,-0.31,0.56,220.5,37.69,-173.19,300.75,-4.81,-24.37,0.12,0.01,0.01,-0.83,4.03,8.89,0.85,0.16,0.14,0.48,60.29,4.87,24.4,33,between
267, 3,0,3,1,-0.94,3.96,9.04,-0.19,2.69,1.0,198.06,38.06,-114.87,300.75,-4.94,-24.37,-0.09,0.03,0.02,-0.84,4.03,8.89,0.85,0.16,0.14,0.48,60.28,4.94,24.39,33,between
267, 3,0,3,1,-0.98,4.08,9.01,0.31,0.12,0.69,285.88,45.88,-129.38,300.75,-4.88,-24.37,0.04,-0.01,0.13,-0.83,4.04,8.89,0.85,0.16,0.14,0.48,60.28,4.9,24.42,33,between
267, 3,0,3,1,-0.76,4.13,8.87,-1.25,-1.31,0.06,300.06,47.75,-134.25,300.75,-4.88,-24.5,0.21,0.0,0.02,-0.83,4.05,8.88,0.85,0.16,0.14,0.48,60.29,4.9,24.52,33,between
267, 3,0,3,1,-0.82,4.06,8.95,-0.63,-2.94,-1.31,231.69,40.69,-121.69,300.69,-4.81,-24.44,0.0,0.01,0.05,-0.83,4.05,8.89,0.85,0.16,0.14,0.48,60.32,4.86,24.49,33,between
267, 3,0,3,1,-0.88,4.24,8.85,0.81,-1.12,-1.31,372.06,53.75,-153.06,300.69,-4.81,-24.5,-0.05,0.18,-0.03,-0.82,4.05,8.88,0.85,0.16,0.14,0.48,60.33,4.84,24.54,33,between
267, 3,0,3,1,-0.71,4.25,8.83,1.63,-2.5,-3.06,338.75,50.38,-143.25,300.81,-4.81,-24.5,0.1,0.2,-0.05,-0.82,4.05,8.88,0.85,0.16,0.14,0.48,60.24,4.85,24.54,33,between
267, 3,0,3,1,-0.76,4.25,8.85,-0.06,1.19,-0.69,339.56,52.25,-142.25,300.81,-4.81,-24.5,0.06,0.2,-0.03,-0.82,4.05,8.88,0.85,0.16,0.14,0.48,60.19,4.85,24.53,33,between
267, 3,0,3,1,-0.77,4.13,8.92,0.0,0.44,-0.75,231.25,39.56,-149.38,300.88,-4.81,-24.56,0.05,0.07,0.03,-0.83,4.06,8.88,0.85,0.16,0.14,0.48,60.18,4.88,24.57,33,between
267, 3,0,3,1,-0.33,3.66,9.39,-1.31,1.06,-0.06,229.75,38.75,-119.69,300.81,-4.88,-24.5,-0.86,0.4,0.14,-0.83,4.05,8.88,0.85,0.16,0.14,0.48,60.22,4.91,24.53,33,between
268, 3,0,3,1,-0.44,4.16,8.84,-0.75,0.31,-0.56,260.38,41.38,-126.37,300.5,-4.0,-24.12,0.09,0.07,0.08,-0.69,4.0,8.92,0.85,0.16,0.14,0.48,60.32,4.06,24.19,33,between
268, 3,0,3,1,-0.6,4.06,8.85,0.56,1.25,0.06,264.19,35.5,-180.5,300.63,-4.06,-24.19,0.15,0.16,-0.08,-0.69,4.0,8.92,0.85,0.16,0.14,0.48,60.25,4.07,24.19,33,between
268, 3,0,3,1,-0.62,4.07,8.93,-1.0,1.25,1.25,366.75,49.69,-152.19,300.56,-4.06,-24.19,-0.01,0.01,0.08,-0.7,4.01,8.92,0.85,0.16,0.14,0.48,60.31,4.11,24.21,33,between
268, 3,0,3,1,-0.74,4.06,9.0,-0.44,1.06,0.19,188.0,31.37,-172.25,300.5,-4.06,-24.19,-0.04,0.04,0.08,-0.7,4.01,8.91,0.85,0.16,0.14,0.48,60.34,4.11,24.23,33,between
268, 3,0,3,1,-0.6,4.03,8.95,-0.63,0.56,0.25,225.69,37.69,-120.0,300.5,-4.06,-24.19,0.09,0.02,0.03,-0.7,4.01,8.92,0.85,0.16,0.14,0.48,60.36,4.13,24.23,33,between
268, 3,0,3,1,-1.44,4.34,9.06,0.81,-1.56,-2.5,208.19,35.06,-141.88,300.5,-4.13,-24.19,-0.73,0.32,0.14,-0.71,4.01,8.91,0.85,0.16,0.14,0.48,60.31,4.16,24.23,33,between
268, 3,0,3,1,-0.42,4.02,8.87,-0.06,-0.12,-1.12,278.75,43.69,-155.19,300.63,-4.13,-24.19,0.28,0.01,-0.04,-0.7,4.01,8.91,0.85,0.16,0.14,0.48,60.22,4.15,24.22,33,between
268, 3,0,3,1,-0.78,3.96,9.01,0.06,0.88,0.12,279.5,44.06,-131.38,300.63,-4.19,-24.19,0.22,-0.02,-0.11,-0.72,4.01,8.91,0.85,0.16,0.14,0.48,60.26,4.25,24.23,33,between
268, 3,0,3,1,-0.82,4.04,9.01,-0.06,1.19,-0.5,214.88,37.69,-138.06,300.63,-4.25,-24.19,-0.02,0.05,0.1,-0.73,4.01,8.91,0.85,0.16,0.14,0.48,60.27,4.28,24.23,33,between
268, 3,0,3,1,-0.64,3.97,8.88,0.12,1.0,0.12,356.0,40.69,-177.56,300.56,-4.25,-24.25,-0.1,0.02,0.06,-0.73,4.02,8.91,0.85,0.16,0.14,0.48,60.33,4.29,24.28,33,between
268, 3,0,3,1,-0.61,4.1,8.94,0.56,-0.88,-0.63,179.0,34.69,-154.56,300.56,-4.25,-24.25,0.12,0.08,0.03,-0.73,4.02,8.91,0.85,0.16,0.14,0.48,60.33,4.3,24.29,33,between
268, 3,0,3,1,-0.63,4.07,8.93,-0.19,-0.12,-0.81,275.0,42.88,-131.69,300.56,-4.25,-24.25,0.1,0.05,0.02,-0.73,4.02,8.91,0.85,0.16,0.14,0.48,60.34,4.31,24.3,33,between
268, 3,0,3,1,-0.73,4.1,8.87,0.75,-2.63,-2.69,354.88,40.25,-176.75,300.69,-4.25,-24.25,-0.06,0.06,-0.01,-0.72,4.01,8.91,0.85,0.16,0.14,0.48,60.17,4.25,24.27,33,between
268, 3,0,3,1,-0.75,4.03,8.98,0.25,0.56,-1.37,251.75,41.06,-123.25,300.69,-4.31,-24.19,-0.01,0.02,0.06,-0.74,4.01,8.91,0.85,0.16,0.14,0.48,60.22,4.36,24.24,33,between
268, 3,0,3,1,-0.66,4.14,8.94,0.44,0.5,1.31,247.38,40.25,-130.19,300.56,-4.38,-24.19,0.21,0.13,-0.01,-0.75,4.01,8.91,0.85,0.16,0.14,0.48,60.34,4.4,24.25,33,between
268, 3,0,3,1,-0.72,4.11,8.96,1.19,0.94,0.19,399.0,46.25,-172.06,300.56,-4.44,-24.25,0.09,0.1,-0.04,-0.76,4.02,8.91,0.85,0.16,0.14,0.48,60.38,4.46,24.29,33,between
268, 3,0,3,1,-0.59,4.1,9.02,0.81,-0.81,-0.63,297.38,47.38,-134.56,300.56,-4.38,-24.31,0.23,0.08,-0.03,-0.75,4.02,8.9,0.85,0.16,0.14,0.48,60.33,4.41,24.32,33,between
268, 3,0,3,1,-0.71,4.16,8.91,0.12,-0.88,-0.88,212.25,37.25,-118.87,300.69,-4.38,-24.25,0.03,0.14,0.0,-0.75,4.02,8.91,0.85,0.16,0.14,0.48,60.2,4.4,24.28,33,between
268, 3,0,3,1,-0.59,4.04,8.84,-0.25,1.37,0.81,187.25,35.06,-150.25,300.75,-4.38,-24.31,0.15,0.01,-0.06,-0.75,4.02,8.9,0.85,0.16,0.14,0.48,60.16,4.39,24.32,33,between
268, 3,0,3,1,-0.8,4.14,8.85,0.0,2.25,0.81,409.06,50.06,-164.38,300.75,-4.44,-24.31,-0.04,0.12,-0.05,-0.76,4.02,8.9,0.85,0.16,0.14,0.48,60.19,4.46,24.33,33,between
268, 3,0,3,1,-0.68,4.11,8.86,-0.44,0.69,1.06,351.5,51.19,-148.88,300.75,-4.44,-24.31,0.07,0.08,-0.04,-0.76,4.02,8.9,0.85,0.16,0.14,0.48,60.2,4.48,24.32,33,between
268, 3,0,3,2,-0.82,4.13,8.81,0.5,1.63,0.69,282.75,45.56,-134.5,300.69,-4.5,-24.31,-0.05,0.1,-0.08,-0.77,4.02,8.9,0.85,0.16,0.14,0.48,60.25,4.53,24.34,33,between
268, 3,0,3,2,-0.68,4.09,8.79,-0.44,2.94,1.5,278.38,43.25,-137.75,300.63,-4.5,-24.25,0.09,0.07,-0.11,-0.77,4.02,8.91,0.85,0.16,0.14,0.48,60.36,4.56,24.29,33,between
268, 3,0,3,2,-0.89,4.06,8.96,-0.88,2.75,1.19,265.69,44.06,-129.75,300.5,-4.56,-24.25,-0.11,0.04,0.05,-0.78,4.01,8.91,0.85,0.16,0.14,0.48,60.45,4.61,24.25,33,between
268, 3,0,3,2,-0.51,4.08,8.99,1.25,-1.56,-0.19,375.06,53.38,-154.0,300.56,-4.5,-24.25,0.0,0.08,0.0,-0.77,4.02,8.91,0.85,0.16,0.14,0.48,60.4,4.53,24.29,33,between
268, 3,0,3,1,-0.61,4.04,8.97,0.25,-2.56,-1.75,303.75,46.69,-136.88,300.63,-4.44,-24.25,0.14,0.02,0.05,-0.76,4.01,8.91,0.85,0.16,0.14,0.48,60.31,4.49,24.28,33,between
268, 3,0,3,1,-0.61,4.09,8.9,-0.12,0.56,-0.5,343.69,51.5,-142.88,300.63,-4.44,-24.25,0.06,0.09,0.0,-0.76,4.01,8.91,0.85,0.16,0.14,0.48,60.33,4.49,24.25,33,between
268, 3,0,3,1,-0.36,4.18,8.9,-0.12,1.63,-1.25,235.0,40.25,-124.0,300.56,-4.5,-24.25,-0.33,0.0,0.29,-0.77,4.01,8.91,0.85,0.16,0.14,0.48,60.36,4.56,24.26,33,between
268, 3,0,3,1,-0.78,4.14,8.88,0.56,-0.25,-1.31,269.75,44.75,-130.19,300.75,-4.5,-24.25,0.09,0.1,-0.02,-0.77,4.01,8.91,0.85,0.16,0.14,0.48,60.19,4.54,24.26,33,between
268, 3,0,3,1,-0.59,4.14,8.81,0.63,1.75,0.94,372.5,53.75,-149.06,300.69,-4.56,-24.25,0.19,0.12,-0.09,-0.78,4.02,8.9,0.85,0.16,0.14,0.48,60.3,4.62,24.29,33,between
268, 3,0,3,1,-0.92,4.07,8.94,-0.5,0.75,-0.06,347.0,50.75,-144.88,300.69,-4.56,-24.25,-0.13,0.05,0.03,-0.78,4.01,8.91,0.85,0.16,0.14,0.48,60.29,4.59,24.26,33,between
268, 3,0,3,1,-0.37,4.01,9.09,1.06,-1.12,-1.06,385.19,52.25,-155.56,300.81,-4.5,-24.31,0.4,-0.01,0.18,-0.77,4.02,8.9,0.85,0.16,0.14,0.48,60.15,4.55,24.32,33,between
268, 3,0,3,1,-0.55,4.14,8.84,1.63,-2.25,-1.06,186.5,36.19,-112.06,300.94,-4.5,-24.37,0.05,0.06,-0.03,-0.77,4.04,8.9,0.85,0.16,0.14,0.48,60.02,4.52,24.43,33,between
268, 3,0,3,1,-0.57,4.15,8.77,-0.88,0.69,1.31,388.5,53.0,-153.06,300.81,-4.63,-24.37,-0.08,0.08,-0.02,-0.79,4.03,8.9,0.85,0.16,0.14,0.48,60.18,4.64,24.39,33,between
